_id,month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
1043,Jul '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,8.2
1044,Jul '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,8.2
1045,Jul '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,6.3
1046,Jul '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.2
1047,Jul '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.3
1048,Jul '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.3
1049,Jul '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,6.3
1050,Jul '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.0
1051,Jul '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,4.9
1052,Jul '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.2
1053,Jul '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.4
1054,Jul '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.2
1055,Jul '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.3
1056,Jul '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.0
1057,Jul '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,5.3
1058,Jul '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.3
1059,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.1
1060,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,10.9
1061,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,12.5
1062,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,13.9
1063,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,12.2
1064,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,11.4
1065,Jul '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.4
1066,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,9.5
1067,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,11.4
1068,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,12.7
1069,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,14.6
1070,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,12.7
1071,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,12.2
1072,Jul '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,10.2
1073,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,11.6
1074,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,11.9
1075,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,12.6
1076,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,16.3
1077,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,11.9
1078,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,10.6
1079,Jul '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,10.6
1080,Jul '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.4
1081,Jul '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,11.4
1082,Jul '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,10.5
1083,Jul '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,14.1
1084,Jul '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,10.6
1085,Jul '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,11.0
1086,Jul '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,8.3
1087,Jul '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,3.8
1088,Jul '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,3.7
1089,Jul '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,5.2
1090,Jul '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,6.4
1091,Jul '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,4.4
1092,Jul '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,3.8
1093,Jul '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.0
1094,Jul '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,4.4
1095,Jul '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.2
1096,Jul '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,4.9
1097,Jul '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.2
1098,Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,4.6
1099,Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.5
1100,Jul '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,3.7
1101,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.4
1102,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,12.7
1103,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.0
1104,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,16.6
1105,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,13.9
1106,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,12.7
1107,Jul '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.6
1108,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.3
1109,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,11.9
1110,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,13.4
1111,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,16.6
1112,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.4
1113,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,12.3
1114,Jul '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.4
1115,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.3
1116,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,8.1
1117,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,11.8
1118,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,14.4
1119,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
1120,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.1
1121,Jul '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,6.9
1122,Jul '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.5
1123,Jul '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.7
1124,Jul '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,7.2
1125,Jul '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,9.3
1126,Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.8
1127,Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.5
1128,Jul '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.0
1129,Jul '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.3
1130,Jul '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,6.7
1131,Jul '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,8.4
1132,Jul '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.3
1133,Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,7.6
1134,Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.3
1135,Jul '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.4
1136,Jul '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.7
1137,Jul '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.3
1138,Jul '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.7
1139,Jul '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,9.9
1140,Jul '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,3.8
1141,Jul '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.4
1142,Jul '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.0
1143,Jul '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.9
1144,Jul '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.8
1145,Jul '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.7
1146,Jul '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,5.9
1147,Jul '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.7
1148,Jul '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,4.6
1149,Jul '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,3.7
1150,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.6
1151,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.7
1152,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,10.6
1153,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.7
1154,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.0
1155,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.1
1156,Jul '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.0
1157,Jul '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.0
1158,Jul '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.6
1159,Jul '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,7.7
1160,Jul '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,10.6
1161,Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.8
1162,Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,9.3
1163,Jul '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.6
1164,Jul '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.7
1165,Jul '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.9
1166,Jul '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.0
1167,Jul '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.7
1168,Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,9.9
1169,Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,10.0
1170,Jul '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.1
1171,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.0
1172,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,11.1
1173,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,13.4
1174,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,19.3
1175,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,10.1
1176,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,10.2
1177,Aug '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,6.9
1178,Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.0
1179,Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,6.3
1180,Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.8
1181,Aug '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,8.5
1182,Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,6.0
1183,Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.8
1184,Aug '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.4
1185,Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.3
1186,Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,6.0
1187,Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.4
1188,Aug '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.3
1189,Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.0
1190,Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.9
1191,Aug '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.4
1192,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.1
1193,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,11.7
1194,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,12.8
1195,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,15.0
1196,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,13.0
1197,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.1
1198,Aug '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.3
1199,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,9.4
1200,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,11.7
1201,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,13.4
1202,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,14.7
1203,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,13.2
1204,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,13.3
1205,Aug '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.1
1206,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,12.2
1207,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,13.1
1208,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,13.7
1209,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,21.1
1210,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,12.5
1211,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,14.1
1212,Aug '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.9
1213,Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,10.4
1214,Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,12.0
1215,Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,12.3
1216,Aug '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,17.7
1217,Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,11.3
1218,Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.1
1219,Aug '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,8.3
1220,Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.4
1221,Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.4
1222,Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.2
1223,Aug '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,7.3
1224,Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.1
1225,Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
1226,Aug '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.1
1227,Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.2
1228,Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.7
1229,Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.8
1230,Aug '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.8
1231,Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
1232,Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.9
1233,Aug '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.1
1234,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.3
1235,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.2
1236,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.1
1237,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.2
1238,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.0
1239,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,14.7
1240,Aug '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,10.1
1241,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.9
1242,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.5
1243,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.0
1244,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.1
1245,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,15.0
1246,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.3
1247,Aug '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,10.0
1248,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.1
1249,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.3
1250,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.9
1251,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.1
1252,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
1253,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.8
1254,Aug '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.1
1255,Aug '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
1256,Aug '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.8
1257,Aug '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.1
1258,Aug '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.6
1259,Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,8.6
1260,Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,8.0
1261,Aug '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.6
1262,Aug '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,5.9
1263,Aug '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.1
1264,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.1
1265,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.0
1266,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.4
1267,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,15.6
1268,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,11.3
1269,Aug '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.9
1270,Aug '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.7
1271,Aug '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,5.5
1272,Aug '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.9
1273,Aug '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.0
1274,Aug '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.0
1275,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.3
1276,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
1277,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,10.7
1278,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,13.3
1279,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.1
1280,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.3
1281,Aug '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.3
1282,Aug '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.1
1283,Aug '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.6
1284,Aug '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.2
1285,Aug '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.3
1286,Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,10.7
1287,Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,9.3
1288,Aug '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,8.0
1289,Aug '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.5
1290,Aug '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,8.0
1291,Aug '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.8
1292,Aug '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.6
1293,Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,11.1
1294,Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,9.9
1295,Aug '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,6.8
1296,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.6
